91	1	4292725000	1182.998831	13532.5	0	2500000	3
92	1	4292726000	1182.998831	13532.5	90	2500000	3
93	1	4303395000	1367.998452	9396	0	2500000	3
94	1	4303396000	1366.998455	9396	90	2500000	3
95	1	4312255000	1587.997932	1907.975	0	2500000	3
96	1	4312256000	1588.99793	1907.975	90	2500000	3
97	1	4319505000	1868.997157	3370.5	0	2500000	3
98	1	4319507000	1869.997155	3370.5	90	2500000	3
99	1	4325323000	2266.995844	266.5	0	2500000	3
100	1	4325324000	2267.995841	266.5	90	2500000	3
101	1	4329867000	2930.99309	1217	0	2500000	3
102	1	4329869000	2931.993087	1217	90	2500000	3
103	1	4333264000	4310.985114	19.388	0	2500000	3
104	1	4333266000	4312.985105	19.388	90	2500000	3
105	1	4335619000	8246.94569	339.85	0	2500000	3
106	1	4335621000	8254.945611	339.85	90	2500000	3
107	1	4337004000	29579.30255	1.711	0	2500000	3
108	1	4337006000	29619.30099	1.711	90	2500000	3
179	1	5392306000	33619.13169	1.418	0	2500000	3
180	1	5392326000	33489.13826	1.418	90	2500000	3
182	1	5397914000	8596.942849	5.07	0	2500000	3
183	1	5397929000	8572.943163	5.07	90	2500000	3
185	1	5407024000	3965.987694	51.14	0	2500000	3
186	1	5407031000	3960.987731	51.14	90	2500000	3
187	1	5419257000	2356.995588	4.007	0	2500000	3
188	1	5419265000	2354.995599	4.007	90	2500000	3
189	1	5434152000	1623.997868	254.36	0	2500000	3
190	1	5434161000	1622.99787	254.36	90	2500000	3
191	1	5451125000	1237.998736	13.55	0	2500000	3
192	1	5451134000	1237.998736	13.55	90	2500000	3
193	1	5469534000	1020.999122	520.9	0	2500000	3
194	1	5469541000	1019.999124	520.9	90	2500000	3
201	1	5488699000	897.4993075	26.92	0	2500000	3
202	1	5488711000	897.9993073	26.92	90	2500000	3
211	1	5507986000	897.4992942	308.25	0	2500000	3
212	1	5507989000	897.9992929	308.25	90	2500000	3
219	1	5526854000	836.4993757	494.25	0	2500000	3
220	1	5526869000	835.8993762	494.25	90	2500000	3
223	1	5544984000	819.9993892	19.755	0	2500000	3
224	1	5544988000	819.3993899	19.755	90	2500000	3
225	1	5562230000	843.8993403	38.17	0	2500000	3
226	1	5562241000	844.0993399	38.17	90	2500000	3
227	1	5578596000	916.7992037	72.65	0	2500000	3
228	1	5578614000	915.8992052	72.65	90	2500000	3
235	1	5594058000	1053.998921	2440	0	2500000	3
236	1	5594064000	1054.99892	2440	90	2500000	3
241	1	5608404000	1285.998353	145.805	0	2500000	3
242	1	5608408000	1286.998351	145.805	90	2500000	3
247	1	5621375000	1691.997081	15415.5	0	2500000	3
248	1	5621378000	1692.997078	15415.5	90	2500000	3
251	1	5632683000	2455.993714	10373.5	0	2500000	3
252	1	5632690000	2457.993703	10373.5	90	2500000	3
255	1	5642105000	4129.981898	102935	0	2500000	3
256	1	5642112000	4128.981911	102935	90	2500000	3
259	1	5649492000	4129.981619	600750	0	2500000	3
260	1	5649501000	4128.981633	600750	90	2500000	3
263	1	5654782000	8937.91294	447950	0	2500000	3
264	1	5654794000	8923.913238	447950	90	2500000	3
265	1	5657948000	34808.67005	22148.5	0	2500000	3
266	1	5657959000	34888.66406	22148.5	90	2500000	3
115	2	4970628000	1013596486	1190.936314	0	250000	3
116	2	4970630000	1013500070	1190.936314	45	250000	3
117	2	4972199000	1015507288	820413.5408	0	250000	3
118	2	4972201000	1016083193	820413.5408	45	250000	3
119	2	4974796000	1018934076	199828.7009	0	250000	3
120	2	4974798000	1018935981	199828.7009	45	250000	3
121	2	4978365000	1023435847	7311059.9	0	250000	3
122	2	4978367000	1023985517	7311059.9	45	250000	3
125	2	4982857000	1029500313	4002146.186	0	250000	3
126	2	4982860000	1029250359	4002146.186	45	250000	3
127	2	4988186000	1036926985	166252248.9	0	250000	3
128	2	4988189000	1036592657	166252248.9	45	250000	3
133	2	4994264000	1044633928	324885025.4	0	250000	3
134	2	4994266000	1045732027	324885025.4	45	250000	3
135	2	5000971000	1055833613	71629151.85	0	250000	3
136	2	5000973000	1054440239	71629151.85	45	250000	3
137	2	5008180000	1067569949	11434287.69	0	250000	3
138	2	5008183000	1064479156	11434287.69	45	250000	3
139	2	5015746000	1079900144	10056990.83	0	250000	3
140	2	5015747000	1075909125	10056990.83	45	250000	3
141	2	5023499000	1092831705	5299371.478	0	250000	3
142	2	5023501000	1089292193	5299371.478	45	250000	3
143	2	5031260000	1109031528	4411910.367	0	250000	3
144	2	5031262000	1102145626	4411910.367	45	250000	3
145	2	5038837000	1124883624	3397924.204	0	250000	3
146	2	5038840000	1116938351	3397924.204	45	250000	3
147	2	5046032000	1135141010	1563565.914	0	250000	3
148	2	5046034000	1139225373	1563565.914	45	250000	3
149	2	5052641000	1158197605	2087549.664	0	250000	3
150	2	5052643000	1149981703	2087549.664	45	250000	3
151	2	5058473000	1176548294	459464.7721	0	250000	3
152	2	5058477000	1166088279	459464.7721	45	250000	3
153	2	5063364000	1192134550	642346.3842	0	250000	3
154	2	5063368000	1185783264	642346.3842	45	250000	3
155	2	5067196000	1209392743	35858.66871	0	250000	3
156	2	5067200000	1202179587	35858.66871	45	250000	3
157	2	5069905000	1223079005	476802.7951	0	250000	3
158	2	5069909000	1219092595	476802.7951	45	250000	3
159	2	5071504000	1232710543	666.5278631	0	250000	3
160	2	5071508000	1231392142	666.5278631	45	250000	3
229	2	5583132000	750200252.7	50.87701985	0	250000	3
230	2	5583149000	670483891.7	50.87701985	45	250000	3
231	2	5585551000	628440588.2	295.0900799	0	250000	3
232	2	5585564000	702642620.6	295.0900799	45	250000	3
233	2	5589472000	716607040.5	0.001103425	0	250000	3
234	2	5589479000	705003809.1	0.001103425	45	250000	3
237	2	5594750000	348436661.9	1204.836782	0	250000	3
238	2	5594765000	897150539	1204.836782	45	250000	3
239	2	5601207000	472800899.8	5653.167671	0	250000	3
240	2	5601218000	506722038.6	5653.167671	45	250000	3
243	2	5608622000	335854008.5	5239.67892	0	250000	3
244	2	5608633000	336592461.8	5239.67892	45	250000	3
245	2	5616766000	237567935.2	213.0914518	0	250000	3
246	2	5616775000	244743578.5	213.0914518	45	250000	3
249	2	5625398000	187873216.9	48.96327068	0	250000	3
250	2	5625410000	185697277.7	48.96327068	45	250000	3
253	2	5634291000	144799389.1	20501.68806	0	250000	3
254	2	5634305000	145479873.2	20501.68806	45	250000	3
257	2	5643219000	116675018.1	521254.4884	0	250000	3
258	2	5643230000	111353953.5	521254.4884	45	250000	3
261	2	5651970000	91112573.75	542695.4547	0	250000	3
262	2	5651976000	89669985.59	542695.4547	45	250000	3
267	2	5660339000	73555160.01	1974998.572	0	250000	3
268	2	5660344000	73491339.51	1974998.572	45	250000	3
269	2	5668144000	62350351.59	492339.0403	0	250000	3
270	2	5668154000	62323430.43	492339.0403	45	250000	3
271	2	5675225000	55398311.64	3000888.603	0	250000	3
272	2	5675234000	55343280.42	3000888.603	45	250000	3
273	2	5681428000	55229495.76	4559016.772	0	250000	3
274	2	5681437000	55220377.99	4559016.772	45	250000	3
275	2	5686606000	55265455.89	26653164.54	0	250000	3
276	2	5686612000	55256920.28	26653164.54	45	250000	3
277	2	5690602000	72727826.17	145009041.2	0	250000	3
278	2	5690611000	72709069.12	145009041.2	45	250000	3
279	2	5693205000	169825713.7	90283937.85	0	250000	3
280	2	5693216000	169659511.8	90283937.85	45	250000	3
281	2	5701057000	4438476.716	116725644.3	0	250000	3
282	2	5701066000	4424569.268	116725644.3	45	250000	3
283	2	5701072000	4436492.895	1384492.287	0	250000	3
284	2	5701082000	4421585.949	1384492.287	45	250000	3
